ID,CODGEO,AREA_NAME,SEX,AGE,DIPLOMA,PRO_CAT,TYPE_HOUSE,NBPERS_HOUSE,NB_10,NB_11_17,NB_18_24,NB_25_64,NB_65,PMR,DRIVING_LICENCE,NB_CAR,TWO_WHEELER,BIKE,ELECT_SCOOTER,NAVIGO_SUB,IMAGINER_SUB,OTHER_SUB_PT,BIKE_SUB,NSM_SUB,WEIGHT_INDIV,GPS_RECORD
42_0319,93039,L'ile-Saint-Denis,Woman,49,Upper secondary diploma (Baccalauréat) or equivalent,4,Single parent (divorced / separated / widowed),3,3,0.0,0.0,0,0,False,True,1,0,0,0,True,False,False,False,False,6602.1301044,True
42_0320,93033,Gournay-sur-Marne,Woman,29,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",4,In a couple with child(ren),4,2,0.0,0.0,2,0,False,False,1,0,1,1,True,False,False,True,False,3555.8587508,True
42_0321,93033,Gournay-sur-Marne,Man,52,,2,In a couple with child(ren),5,0,1.0,2.0,2,0,False,True,2,0,4+,0,False,False,False,False,False,1274.8099951,True
42_0322,93055,Pantin,Man,39,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Single parent (divorced / separated / widowed),2,2,0.0,0.0,0,0,False,True,1,0,3,0,True,True,False,False,False,2837.3187496,True
42_0324,93029,Drancy,Woman,60,"Vocational certificate (CAP, BEP) or equivalent",4,In a couple with child(ren),6,3,0.0,1.0,2,0,False,False,0,0,0,0,True,False,False,False,False,14443.179472,True
42_0325,93029,Drancy,Woman,66,"Vocational certificate (CAP, BEP) or equivalent",8,Single parent (divorced / separated / widowed),2,1,0.0,0.0,0,1,False,True,2,0,0,0,False,False,False,False,False,15795.439998,True
42_0326,94028,Creteil,Woman,57,Upper secondary diploma (Baccalauréat) or equivalent,4,Single parent (divorced / separated / widowed),1,0,0.0,0.0,1,0,False,True,1,0,2,0,False,False,False,False,False,2411.2968854,True
42_0327,94028,Creteil,Woman,45,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),6,1,3.0,0.0,2,0,False,True,2,0,4+,0,True,False,False,False,False,2653.1743262,True
42_0328,94028,Creteil,Woman,30,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,2,0,0.0,0.0,2,0,False,False,1,0,1,0,True,False,False,False,False,12215.218448,True
42_0329,94028,Creteil,Woman,76,Lower secondary certificate (Brevet) or equivalent,6,In a couple without children,1,0,0.0,0.0,0,1,False,True,0,0,0,0,False,False,False,False,False,4571.6443709,True
42_0330,93029,Drancy,Woman,56,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",4,In a couple with child(ren),9,4,0.0,2.0,3,0,False,False,1,0,0,0,True,False,False,False,False,1295.8074922,True
42_0331,94068,Saint-Maur-des-Fosses,Woman,27,,5,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,0,True,False,False,False,False,745.864687,True
42_0332,94003,Arcueil,Woman,68,"Vocational certificate (CAP, BEP) or equivalent",6,Living alone,1,0,0.0,0.0,0,0,False,False,0,0,0,0,True,False,False,False,False,4571.6443709,True
42_0333,94003,Arcueil,Woman,28,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,2,0,0.0,0.0,2,0,False,True,2,0,1,0,True,False,False,True,False,1718.3486011,True
42_0334,94003,Arcueil,Man,31,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,1,0,True,False,False,False,False,563.03085111,True
42_0335,94033,Fontenay-sous-Bois,Woman,63,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,1,2,0,True,False,False,False,False,1163.8236088,True
42_0336,94052,Nogent-sur-Marne,Man,72,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,Living alone,1,0,0.0,0.0,0,1,False,True,1,0,0,0,True,False,False,False,False,1604.8180624,True
42_0337,94052,Nogent-sur-Marne,Woman,69,,6,In a couple without children,1,0,0.0,0.0,0,1,False,True,1,0,1,0,True,False,False,False,False,1894.922973,True
42_0338,94052,Nogent-sur-Marne,Man,47,Lower secondary certificate (Brevet) or equivalent,1,In a couple with child(ren),3,0,1.0,0.0,2,0,False,True,2,0,0,0,True,True,False,False,False,10139.044272,True
42_0339,94002,Alfortville,Woman,34,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",4,Single parent (divorced / separated / widowed),3,2,0.0,0.0,1,0,False,True,1,0,0,0,True,False,False,False,False,2771.8814009,True
42_0340,94002,Alfortville,Woman,27,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,1,0,False,False,False,False,False,799.61474316,True
42_0341,94065,Rungis,Man,67,,6,In a couple without children,2,0,0.0,0.0,1,1,False,True,2,0,2,1,True,True,False,False,False,5748.1610144,True
42_0342,94067,Saint-Mande,Man,40,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",1,Single parent (divorced / separated / widowed),4,4,0.0,0.0,0,0,False,True,1,0,1,0,True,False,False,False,True,4589.0305137,True
42_0343,94058,Le Perreux-sur-Marne,Woman,55,Upper secondary diploma (Baccalauréat) or equivalent,4,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,1,2,0,True,False,False,False,False,2411.2968854,True
42_0344,94041,Ivry-sur-Seine,Man,42,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple with child(ren),5,2,1.0,0.0,2,0,False,True,1,0,4+,0,False,False,False,False,False,3790.7959572,True
42_0345,94068,Talmont-Saint-Hilaire,Man,55,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),3,0,0.0,1.0,2,0,False,True,1,0,4+,0,True,False,False,False,False,1343.7015485,True
42_0346,94068,Saint-Maur-des-Fosses,Woman,70,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,Living alone,1,0,0.0,0.0,0,1,False,True,1,0,0,0,True,False,False,False,False,1447.6871639,True
42_0347,94018,Charenton-le-Pont,Woman,36,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,1,0,False,False,True,False,False,799.61474316,True
42_0348,94034,Fresnes,Man,43,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Single parent (divorced / separated / widowed),3,1,1.0,0.0,1,0,False,True,1,0,3,0,False,False,False,False,False,3985.0417004,True
42_0349,94016,Cachan,Man,22,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,Living alone,1,0,0.0,1.0,0,0,False,True,1,0,0,1,False,True,False,True,True,603.39975958,True
42_0350,94043,Le Kremlin-Bicetre,Man,24,,5,Living with one or both parents,3,0,2.0,0.0,1,0,False,True,0,0,2,0,True,False,False,True,True,1112.1312335,True
42_0351,94080,Vincennes,Woman,21,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,Living alone,1,0,0.0,1.0,0,0,False,False,0,0,0,0,,True,False,False,False,545.56302412,True
42_0352,94080,Vincennes,Man,41,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,0,True,False,False,False,False,589.81456804,True
42_0353,94080,Vincennes,Woman,53,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,Living alone,2,1,0.0,0.0,1,0,False,True,0,0,0,0,True,False,False,False,False,1163.8236088,True
42_0355,94073,Thiais,Man,37,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),5,3,0.0,0.0,2,0,False,True,2,0,3,0,True,False,False,False,False,2820.2316803,True
42_0356,94073,Thiais,Woman,38,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",1,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,0,0,False,False,False,False,False,909.66163538,True
42_0357,94073,Thiais,Man,76,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,In a couple with child(ren),3,0,0.0,0.0,1,2,False,True,2,0,0,0,False,False,False,False,False,5224.8693804,True
42_0358,94042,Joinville-le-Pont,Woman,29,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",4,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,1,0,True,False,False,True,False,629.25354239,True
42_0359,94011,Bonneuil-sur-Marne,Woman,36,No diploma,1,Living with one or both parents,1,0,0.0,0.0,0,1,False,False,0,0,0,0,True,False,False,False,False,2249.3846212,True
42_0360,94081,Vitry-sur-Seine,Man,49,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),3,0,0.0,1.0,1,1,False,True,2,0,2,0,False,False,False,False,False,2570.3554282,True
42_0361,94044,Limeil-Brevannes,Man,29,,4,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,1,0,False,False,False,False,False,1007.2470991,True
42_0362,94004,Boissy-Saint-Leger,Man,75,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,Single parent (divorced / separated / widowed),1,0,0.0,0.0,0,0,False,True,0,0,2,0,True,True,False,False,False,1189.7189924,True
42_0363,94022,Choisy-le-Roi,Man,31,Upper secondary diploma (Baccalauréat) or equivalent,3,Living with one or both parents,6,1,0.0,3.0,2,0,False,False,2,0,0,0,True,False,False,False,False,14615.414315,True
42_0365,94022,Choisy-le-Roi,Woman,76,Upper secondary diploma (Baccalauréat) or equivalent,6,Living alone,1,0,0.0,0.0,0,1,False,True,0,0,1,0,False,False,False,False,False,4571.6443709,True
42_0366,94022,Choisy-le-Roi,Woman,72,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,Living alone,1,0,0.0,0.0,0,1,True,True,1,0,1,0,True,False,False,False,False,1447.6871639,True
42_0367,94046,Maisons-Alfort,Man,26,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,0,True,False,False,True,False,414.0227024,True
42_0368,94046,Maisons-Alfort,Man,25,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,1,0,False,False,False,False,False,436.08320142,True
42_0369,94076,Villejuif,Man,37,Lower secondary certificate (Brevet) or equivalent,4,Single parent (divorced / separated / widowed),2,2,0.0,0.0,0,0,False,False,0,0,0,0,True,False,False,False,False,7547.9674215,True
42_0370,94076,Villejuif,Woman,43,,4,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,1,0,2,1,True,False,True,False,False,4567.4118219,True
42_0372,95127,Cergy,Man,40,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,1,0,3,0,True,False,False,True,True,2402.45702,True
42_0373,95018,Argenteuil,Woman,35,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,0,0,False,False,False,False,False,1671.1618187,True
42_0374,95018,Argenteuil,Woman,23,,7,Living alone,1,0,0.0,1.0,0,0,False,True,0,0,0,0,False,True,False,False,False,567.12395507,True
42_0375,95018,Argenteuil,Man,50,"Vocational certificate (CAP, BEP) or equivalent",5,Living alone,3,2,0.0,0.0,0,0,True,False,1,0,0,0,True,False,False,False,False,9585.8142724,True
42_0376,95018,Argenteuil,Woman,35,Upper secondary diploma (Baccalauréat) or equivalent,4,In a couple with child(ren),4,2,0.0,0.0,0,0,False,True,1,0,0,0,True,False,False,False,False,9614.6517385,True
42_0377,95018,Argenteuil,Man,37,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,2,0,True,False,False,False,False,761.58414993,True
42_0378,95582,Sannois,Woman,33,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",5,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,2,0,0,False,False,False,False,False,1583.0373662,True
42_0379,95252,Franconville,Woman,26,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,9,4,0.0,1.0,4,0,False,False,2,0,3,0,True,False,False,False,False,5090.8215821,True
42_0380,95491,Le Plessis-Bouchard,Man,60,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,In a couple with child(ren),3,0,1.0,0.0,2,0,False,True,2,1,0,0,False,False,False,False,False,1058.37045,True
42_0381,95268,Garges-les-Gonesse,Man,38,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,0,0,True,False,False,False,False,1695.9369297,True
42_0383,95585,Sarcelles,Man,40,Upper secondary diploma (Baccalauréat) or equivalent,5,In a couple with child(ren),4,2,0.0,0.0,0,0,False,False,0,0,0,0,True,True,False,False,False,11657.525221,True
42_0384,95306,Herblay-sur-Seine,Man,50,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,0,0.0,2.0,2,0,True,True,2,0,3,0,False,False,False,False,False,2166.9424152,True
42_0385,95056,Belloy-en-France,Woman,60,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",1,In a couple without children,1,0,0.0,0.0,1,0,False,True,2,0,0,0,False,False,False,False,False,677.89944579,True
42_0386,95313,L'Isle-Adam,Woman,27,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,False,False,False,True,False,1382.246108,True
42_0387,77243,Lagny-sur-Marne,Man,69,"Vocational certificate (CAP, BEP) or equivalent",6,In a couple without children,2,0,0.0,0.0,0,2,False,True,2,0,0,0,False,False,False,False,False,12455.412429,True
42_0388,95500,Pontoise,Woman,35,,8,Living with one or both parents,4,4,0.0,0.0,0,0,False,True,3,0,1,0,True,False,False,False,False,1060.3338935,True
42_0389,95500,Pontoise,Woman,45,"Vocational certificate (CAP, BEP) or equivalent",4,In a couple with child(ren),6,0,1.0,3.0,2,0,False,True,0,2,4+,0,False,False,False,False,False,9156.6161531,True
42_0390,95572,Saint-Ouen-l'AumÃ´ne,Man,33,,4,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,1,0,4+,0,False,False,False,False,False,2328.1970094,True
42_0391,95205,Ecouen,Man,48,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",4,In a couple with child(ren),3,0,1.0,0.0,2,0,False,True,1,0,1,0,False,False,False,False,False,1792.8919604,True
42_0392,95250,Fosses,Woman,67,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,In a couple without children,1,0,0.0,0.0,0,1,False,True,2,0,2,0,True,False,False,False,False,910.11297518,True
42_0393,95476,Osny,Man,52,Upper secondary diploma (Baccalauréat) or equivalent,8,Living with one or both parents,2,0,0.0,0.0,1,1,False,True,1,0,0,0,True,False,False,False,False,5657.0488685,True
42_0394,95203,Eaubonne,Woman,43,,3,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,1,0,0,0,True,False,False,False,False,1824.8572732,True
42_0395,95203,Eaubonne,Woman,38,,2,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,1,0,True,False,False,False,False,1382.246108,True
42_0396,95203,Eaubonne,Woman,51,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,0,1.0,1.0,2,0,False,True,1,0,0,0,False,False,False,False,False,1795.8986779,True
42_0397,95371,Marly-la-Ville,Man,60,,3,In a couple without children,2,0,0.0,0.0,2,0,False,True,2,0,2,0,True,False,False,False,False,1781.0578053,True
42_0398,95127,Cergy,Man,70,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,In a couple with child(ren),4,0,0.0,2.0,1,1,False,True,2,0,0,0,True,False,False,False,False,1526.5849881,True
42_0399,95127,Cergy,Woman,29,Upper secondary diploma (Baccalauréat) or equivalent,4,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,0,0,False,False,False,False,False,3244.1780965,True
42_0401,93072,Stains,Woman,34,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,True,False,False,False,False,348.38326128,True
42_0402,75115,Paris,Woman,77,Upper secondary diploma (Baccalauréat) or equivalent,6,Living alone,1,0,0.0,0.0,0,1,False,True,0,0,0,0,True,False,False,False,False,4655.7584,True
42_0403,77316,Moret-Loing-et-Orvanne,Woman,35,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,Living alone,1,0,0.0,0.0,1,0,True,True,0,0,1,0,True,False,False,False,False,545.71237461,True
42_0404,91549,Sainte-Genevieve-des-Bois,Woman,23,No diploma,4,Living with one or both parents,3,0,1.0,0.0,2,0,False,False,1,0,0,0,False,False,False,False,False,7379.4557853,True
42_0405,77457,Solers,Woman,66,Upper secondary diploma (Baccalauréat) or equivalent,6,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,False,False,False,False,False,3567.9646204,True
42_0406,75120,Paris,Woman,44,,2,In a couple with child(ren),3,2,0.0,0.0,1,0,False,True,1,0,0,0,True,False,False,False,False,4208.86126,True
42_0407,91179,Le Coudray-Montceaux,Woman,46,,4,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,2,1,0,0,False,False,False,False,False,962.52522964,True
42_0408,75119,Paris,Woman,18,Upper secondary diploma (Baccalauréat) or equivalent,7,Living alone,1,0,0.0,0.0,0,0,False,False,0,0,0,0,False,True,False,False,False,2878.6163295,True
